"Plot Title: DO_01"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 20645539, SEN S/N: 20645539)","Temp, °F (LGR S/N: 20645539, SEN S/N: 20645539)","Expired Sensor Cap (LGR S/N: 20645539)","Coupler Attached (LGR S/N: 20645539)","Host Connected (LGR S/N: 20645539)","Stopped (LGR S/N: 20645539)","End Of File (LGR S/N: 20645539)"
7907,11/04/19 09:00:00 PM,-0.03,51.30,,,,,
7908,11/04/19 09:15:00 PM,-0.03,51.19,,,,,
7909,11/04/19 09:30:00 PM,-0.03,51.08,,,,,
7910,11/04/19 09:45:00 PM,-0.02,51.01,,,,,
7911,11/04/19 10:00:00 PM,-0.02,50.97,,,,,
7912,11/04/19 10:15:00 PM,-0.02,50.90,,,,,
7913,11/04/19 10:30:00 PM,-0.03,50.83,,,,,
7914,11/04/19 10:45:00 PM,-0.02,50.79,,,,,
7915,11/04/19 11:00:00 PM,-0.02,50.76,,,,,
7916,11/04/19 11:15:00 PM,-0.03,50.72,,,,,
7917,11/04/19 11:30:00 PM,-0.03,50.65,,,,,
7918,11/04/19 11:45:00 PM,-0.03,50.61,,,,,
7919,11/05/19 12:00:00 AM,-0.03,50.61,,,,,
7920,11/05/19 12:15:00 AM,-0.03,50.58,,,,,
7921,11/05/19 12:30:00 AM,-0.03,50.50,,,,,
7922,11/05/19 12:45:00 AM,-0.03,50.47,,,,,
7923,11/05/19 01:00:00 AM,-0.03,50.43,,,,,
7924,11/05/19 01:15:00 AM,-0.03,50.40,,,,,
7925,11/05/19 01:30:00 AM,-0.03,50.32,,,,,
7926,11/05/19 01:45:00 AM,-0.03,50.29,,,,,
7927,11/05/19 02:00:00 AM,-0.03,50.25,,,,,
7928,11/05/19 02:15:00 AM,-0.03,50.22,,,,,
7929,11/05/19 02:30:00 AM,-0.03,50.18,,,,,
7930,11/05/19 02:45:00 AM,-0.03,50.14,,,,,
7931,11/05/19 03:00:00 AM,-0.03,50.11,,,,,
7932,11/05/19 03:15:00 AM,-0.03,50.07,,,,,
7933,11/05/19 03:30:00 AM,-0.03,50.04,,,,,
7934,11/05/19 03:45:00 AM,-0.03,50.00,,,,,
7935,11/05/19 04:00:00 AM,-0.03,49.96,,,,,
7936,11/05/19 04:15:00 AM,-0.03,49.96,,,,,
7937,11/05/19 04:30:00 AM,-0.03,49.93,,,,,
7938,11/05/19 04:45:00 AM,-0.03,49.89,,,,,
7939,11/05/19 05:00:00 AM,-0.03,49.86,,,,,
7940,11/05/19 05:15:00 AM,-0.03,49.82,,,,,
7941,11/05/19 05:30:00 AM,-0.03,49.78,,,,,
7942,11/05/19 05:45:00 AM,-0.03,49.75,,,,,
7943,11/05/19 06:00:00 AM,-0.03,49.71,,,,,
7944,11/05/19 06:15:00 AM,-0.03,49.68,,,,,
7945,11/05/19 06:30:00 AM,-0.03,49.64,,,,,
7946,11/05/19 06:45:00 AM,-0.03,49.60,,,,,
7947,11/05/19 07:00:00 AM,-0.03,49.57,,,,,
7948,11/05/19 07:15:00 AM,-0.03,49.53,,,,,
7949,11/05/19 07:30:00 AM,-0.03,49.50,,,,,
7950,11/05/19 07:45:00 AM,-0.03,49.46,,,,,
7951,11/05/19 08:00:00 AM,-0.03,49.42,,,,,
7952,11/05/19 08:15:00 AM,-0.03,49.39,,,,,
7953,11/05/19 08:30:00 AM,-0.03,49.35,,,,,
7954,11/05/19 08:45:00 AM,-0.03,49.35,,,,,
7955,11/05/19 09:00:00 AM,-0.03,49.35,,,,,
7956,11/05/19 09:15:00 AM,-0.03,49.35,,,,,
7957,11/05/19 09:30:00 AM,-0.03,49.39,,,,,
7958,11/05/19 09:45:00 AM,-0.03,49.42,,,,,
7959,11/05/19 10:00:00 AM,-0.03,49.46,,,,,
7960,11/05/19 10:15:00 AM,-0.03,49.57,,,,,
7961,11/05/19 10:30:00 AM,-0.03,49.64,,,,,
7962,11/05/19 10:45:00 AM,-0.03,49.71,,,,,
7963,11/05/19 11:00:00 AM,-0.03,49.78,,,,,
7964,11/05/19 11:15:00 AM,-0.03,49.89,,,,,
7965,11/05/19 11:30:00 AM,-0.03,50.04,,,,,
7966,11/05/19 11:45:00 AM,-0.03,50.25,,,,,
7967,11/05/19 12:00:00 PM,-0.03,50.50,,,,,
7968,11/05/19 12:15:00 PM,-0.03,50.79,,,,,
7969,11/05/19 12:30:00 PM,-0.03,51.01,,,,,
7970,11/05/19 12:45:00 PM,-0.03,51.19,,,,,
7971,11/05/19 01:00:00 PM,-0.03,51.37,,,,,
7972,11/05/19 01:15:00 PM,-0.03,51.51,,,,,
7973,11/05/19 01:30:00 PM,-0.03,51.58,,,,,
7974,11/05/19 01:45:00 PM,-0.03,51.73,,,,,
7975,11/05/19 02:00:00 PM,-0.03,51.84,,,,,
7976,11/05/19 02:15:00 PM,-0.03,51.94,,,,,
7977,11/05/19 02:30:00 PM,-0.03,52.02,,,,,
7978,11/05/19 02:45:00 PM,-0.03,52.02,,,,,
7979,11/05/19 03:00:00 PM,-0.03,52.02,,,,,
7980,11/05/19 03:15:00 PM,-0.03,52.02,,,,,
7981,11/05/19 03:30:00 PM,-0.03,51.98,,,,,
7982,11/05/19 03:45:00 PM,-0.03,51.98,,,,,
7983,11/05/19 04:00:00 PM,-0.03,51.98,,,,,
7984,11/05/19 04:15:00 PM,-0.03,52.02,,,,,
7985,11/05/19 04:30:00 PM,-0.03,52.02,,,,,
7986,11/05/19 04:45:00 PM,-0.03,51.94,,,,,
7987,11/05/19 05:00:00 PM,-0.03,51.87,,,,,
7988,11/05/19 05:15:00 PM,-0.03,51.80,,,,,
7989,11/05/19 05:30:00 PM,-0.03,51.73,,,,,
7990,11/05/19 05:45:00 PM,-0.03,51.66,,,,,
7991,11/05/19 06:00:00 PM,-0.03,51.58,,,,,
7992,11/05/19 06:15:00 PM,-0.03,51.55,,,,,
7993,11/05/19 06:30:00 PM,-0.03,51.51,,,,,
7994,11/05/19 06:45:00 PM,-0.03,51.48,,,,,
7995,11/05/19 07:00:00 PM,-0.03,51.40,,,,,
7996,11/05/19 07:15:00 PM,-0.03,51.33,,,,,
7997,11/05/19 07:30:00 PM,-0.03,51.26,,,,,
7998,11/05/19 07:45:00 PM,-0.03,51.19,,,,,
7999,11/05/19 08:00:00 PM,-0.03,51.15,,,,,
8000,11/05/19 08:15:00 PM,-0.03,51.08,,,,,
8001,11/05/19 08:30:00 PM,-0.03,51.04,,,,,
8002,11/05/19 08:45:00 PM,-0.03,50.97,,,,,
8003,11/05/19 09:00:00 PM,-0.03,50.94,,,,,
8004,11/05/19 09:15:00 PM,-0.03,50.90,,,,,
8005,11/05/19 09:30:00 PM,-0.03,50.86,,,,,
8006,11/05/19 09:45:00 PM,-0.03,50.83,,,,,
8007,11/05/19 10:00:00 PM,-0.03,50.79,,,,,
8008,11/05/19 10:15:00 PM,-0.03,50.76,,,,,
8009,11/05/19 10:30:00 PM,-0.03,50.72,,,,,
8010,11/05/19 10:45:00 PM,-0.03,50.68,,,,,
8011,11/05/19 11:00:00 PM,-0.03,50.65,,,,,
8012,11/05/19 11:15:00 PM,-0.03,50.61,,,,,
8013,11/05/19 11:30:00 PM,-0.03,50.58,,,,,
8014,11/05/19 11:45:00 PM,-0.03,50.50,,,,,
8015,11/06/19 12:00:00 AM,-0.03,50.47,,,,,
8016,11/06/19 12:15:00 AM,-0.03,50.43,,,,,
8017,11/06/19 12:30:00 AM,-0.03,50.43,,,,,
8018,11/06/19 12:45:00 AM,-0.03,50.40,,,,,
8019,11/06/19 01:00:00 AM,-0.03,50.36,,,,,
8020,11/06/19 01:15:00 AM,-0.03,50.32,,,,,
8021,11/06/19 01:30:00 AM,-0.03,50.29,,,,,
8022,11/06/19 01:45:00 AM,-0.03,50.25,,,,,
8023,11/06/19 02:00:00 AM,-0.03,50.22,,,,,
8024,11/06/19 02:15:00 AM,-0.03,50.14,,,,,
8025,11/06/19 02:30:00 AM,-0.03,50.11,,,,,
8026,11/06/19 02:45:00 AM,-0.03,50.07,,,,,
8027,11/06/19 03:00:00 AM,-0.03,50.07,,,,,
8028,11/06/19 03:15:00 AM,-0.03,50.04,,,,,
8029,11/06/19 03:30:00 AM,-0.03,50.00,,,,,
8030,11/06/19 03:45:00 AM,-0.03,49.96,,,,,
8031,11/06/19 04:00:00 AM,-0.03,49.93,,,,,
8032,11/06/19 04:15:00 AM,-0.03,49.89,,,,,
8033,11/06/19 04:30:00 AM,-0.03,49.82,,,,,
8034,11/06/19 04:45:00 AM,-0.03,49.82,,,,,
8035,11/06/19 05:00:00 AM,-0.03,49.78,,,,,
8036,11/06/19 05:15:00 AM,-0.03,49.75,,,,,
8037,11/06/19 05:30:00 AM,-0.03,49.75,,,,,
8038,11/06/19 05:45:00 AM,-0.03,49.71,,,,,
8039,11/06/19 06:00:00 AM,-0.03,49.68,,,,,
8040,11/06/19 06:15:00 AM,-0.03,49.64,,,,,
8041,11/06/19 06:30:00 AM,-0.03,49.60,,,,,
8042,11/06/19 06:45:00 AM,-0.03,49.57,,,,,
8043,11/06/19 07:00:00 AM,-0.03,49.53,,,,,
8044,11/06/19 07:15:00 AM,-0.03,49.50,,,,,
8045,11/06/19 07:30:00 AM,-0.03,49.46,,,,,
8046,11/06/19 07:45:00 AM,-0.03,49.46,,,,,
8047,11/06/19 08:00:00 AM,-0.03,49.42,,,,,
8048,11/06/19 08:15:00 AM,-0.03,49.42,,,,,
8049,11/06/19 08:30:00 AM,-0.03,49.39,,,,,
8050,11/06/19 08:45:00 AM,-0.03,49.39,,,,,
8051,11/06/19 09:00:00 AM,-0.03,49.42,,,,,
8052,11/06/19 09:15:00 AM,-0.03,49.42,,,,,
8053,11/06/19 09:30:00 AM,-0.03,49.46,,,,,
8054,11/06/19 09:45:00 AM,-0.03,49.46,,,,,
8055,11/06/19 10:00:00 AM,-0.03,49.50,,,,,
8056,11/06/19 10:15:00 AM,-0.03,49.53,,,,,
8057,11/06/19 10:30:00 AM,-0.03,49.53,,,,,
8058,11/06/19 10:45:00 AM,-0.03,49.57,,,,,
8059,11/06/19 11:00:00 AM,-0.03,49.60,,,,,
8060,11/06/19 11:15:00 AM,-0.03,49.64,,,,,
8061,11/06/19 11:30:00 AM,-0.03,49.64,,,,,
8062,11/06/19 11:45:00 AM,-0.03,49.64,,,,,
8063,11/06/19 12:00:00 PM,-0.03,49.71,,,,,
8064,11/06/19 12:15:00 PM,-0.03,49.75,,,,,
8065,11/06/19 12:30:00 PM,-0.03,49.82,,,,,
8066,11/06/19 12:45:00 PM,-0.03,49.93,,,,,
8067,11/06/19 01:00:00 PM,-0.03,50.07,,,,,
8068,11/06/19 01:15:00 PM,-0.03,50.25,,,,,
8069,11/06/19 01:30:00 PM,-0.03,50.43,,,,,
8070,11/06/19 01:45:00 PM,-0.03,50.61,,,,,
8071,11/06/19 02:00:00 PM,-0.03,50.76,,,,,
8072,11/06/19 02:15:00 PM,-0.03,50.83,,,,,
8073,11/06/19 02:30:00 PM,-0.03,50.90,,,,,
8074,11/06/19 02:45:00 PM,-0.03,50.97,,,,,
8075,11/06/19 03:00:00 PM,-0.03,51.01,,,,,
8076,11/06/19 03:15:00 PM,-0.03,51.08,,,,,
8077,11/06/19 03:30:00 PM,-0.03,51.15,,,,,
8078,11/06/19 03:45:00 PM,-0.03,51.19,,,,,
8079,11/06/19 04:00:00 PM,-0.03,51.19,,,,,
8080,11/06/19 04:15:00 PM,-0.03,51.19,,,,,
8081,11/06/19 04:30:00 PM,-0.03,51.19,,,,,
8082,11/06/19 04:45:00 PM,-0.03,51.26,,,,,
8083,11/06/19 05:00:00 PM,-0.03,51.30,,,,,
8084,11/06/19 05:15:00 PM,-0.03,51.33,,,,,
8085,11/06/19 05:30:00 PM,-0.03,51.33,,,,,
8086,11/06/19 05:45:00 PM,-0.03,51.33,,,,,
8087,11/06/19 06:00:00 PM,-0.03,51.30,,,,,
8088,11/06/19 06:15:00 PM,-0.03,51.26,,,,,
8089,11/06/19 06:30:00 PM,-0.03,51.19,,,,,
8090,11/06/19 06:45:00 PM,-0.03,51.08,,,,,
8091,11/06/19 07:00:00 PM,-0.03,51.01,,,,,
8092,11/06/19 07:15:00 PM,-0.03,50.94,,,,,
8093,11/06/19 07:30:00 PM,-0.03,50.86,,,,,
8094,11/06/19 07:45:00 PM,-0.03,50.79,,,,,
8095,11/06/19 08:00:00 PM,-0.03,50.72,,,,,
8096,11/06/19 08:15:00 PM,-0.03,50.68,,,,,
8097,11/06/19 08:30:00 PM,-0.03,50.61,,,,,
8098,11/06/19 08:45:00 PM,-0.03,50.61,,,,,
8099,11/06/19 09:00:00 PM,-0.03,50.58,,,,,
8100,11/06/19 09:15:00 PM,-0.03,50.54,,,,,
8101,11/06/19 09:30:00 PM,-0.03,50.50,,,,,
8102,11/06/19 09:45:00 PM,-0.03,50.47,,,,,
8103,11/06/19 10:00:00 PM,-0.03,50.43,,,,,
8104,11/06/19 10:15:00 PM,-0.03,50.40,,,,,
8105,11/06/19 10:30:00 PM,-0.03,50.36,,,,,
8106,11/06/19 10:45:00 PM,-0.03,50.29,,,,,
8107,11/06/19 11:00:00 PM,-0.03,50.25,,,,,
8108,11/06/19 11:15:00 PM,-0.03,50.25,,,,,
8109,11/06/19 11:30:00 PM,-0.03,50.22,,,,,
8110,11/06/19 11:45:00 PM,-0.03,50.18,,,,,
8111,11/07/19 12:00:00 AM,-0.03,50.14,,,,,
8112,11/07/19 12:15:00 AM,-0.03,50.11,,,,,
8113,11/07/19 12:30:00 AM,-0.03,50.07,,,,,
8114,11/07/19 12:45:00 AM,-0.03,50.04,,,,,
8115,11/07/19 01:00:00 AM,-0.03,49.96,,,,,
8116,11/07/19 01:15:00 AM,-0.03,49.89,,,,,
8117,11/07/19 01:30:00 AM,-0.03,49.86,,,,,
8118,11/07/19 01:45:00 AM,-0.03,49.78,,,,,
8119,11/07/19 02:00:00 AM,-0.03,49.75,,,,,
8120,11/07/19 02:15:00 AM,-0.03,49.71,,,,,
8121,11/07/19 02:30:00 AM,-0.03,49.64,,,,,
8122,11/07/19 02:45:00 AM,-0.03,49.60,,,,,
8123,11/07/19 03:00:00 AM,-0.03,49.53,,,,,
8124,11/07/19 03:15:00 AM,-0.03,49.50,,,,,
8125,11/07/19 03:30:00 AM,-0.03,49.46,,,,,
8126,11/07/19 03:45:00 AM,-0.03,49.42,,,,,
8127,11/07/19 04:00:00 AM,-0.03,49.39,,,,,
8128,11/07/19 04:15:00 AM,-0.03,49.35,,,,,
8129,11/07/19 04:30:00 AM,-0.03,49.32,,,,,
8130,11/07/19 04:45:00 AM,-0.03,49.28,,,,,
8131,11/07/19 05:00:00 AM,-0.03,49.24,,,,,
8132,11/07/19 05:15:00 AM,-0.03,49.21,,,,,
8133,11/07/19 05:30:00 AM,-0.03,49.17,,,,,
8134,11/07/19 05:45:00 AM,-0.03,49.14,,,,,
8135,11/07/19 06:00:00 AM,-0.03,49.10,,,,,
8136,11/07/19 06:15:00 AM,-0.03,49.06,,,,,
8137,11/07/19 06:30:00 AM,-0.03,49.03,,,,,
8138,11/07/19 06:45:00 AM,-0.03,48.99,,,,,
8139,11/07/19 07:00:00 AM,-0.03,48.92,,,,,
8140,11/07/19 07:15:00 AM,-0.03,48.88,,,,,
8141,11/07/19 07:30:00 AM,-0.03,48.85,,,,,
8142,11/07/19 07:45:00 AM,-0.03,48.78,,,,,
8143,11/07/19 08:00:00 AM,-0.03,48.74,,,,,
8144,11/07/19 08:15:00 AM,-0.03,48.70,,,,,
8145,11/07/19 08:30:00 AM,-0.03,48.67,,,,,
8146,11/07/19 08:45:00 AM,-0.03,48.67,,,,,
8147,11/07/19 09:00:00 AM,-0.03,48.67,,,,,
8148,11/07/19 09:15:00 AM,-0.03,48.63,,,,,
8149,11/07/19 09:30:00 AM,-0.03,48.67,,,,,
8150,11/07/19 09:45:00 AM,-0.03,48.67,,,,,
8151,11/07/19 10:00:00 AM,-0.03,48.70,,,,,
8152,11/07/19 10:15:00 AM,-0.03,48.78,,,,,
8153,11/07/19 10:30:00 AM,-0.03,48.81,,,,,
8154,11/07/19 10:45:00 AM,-0.03,48.88,,,,,
8155,11/07/19 11:00:00 AM,-0.03,48.96,,,,,
8156,11/07/19 11:15:00 AM,-0.03,49.03,,,,,
8157,11/07/19 11:30:00 AM,-0.03,49.14,,,,,
8158,11/07/19 11:45:00 AM,-0.03,49.24,,,,,
8159,11/07/19 12:00:00 PM,-0.03,49.35,,,,,
8160,11/07/19 12:15:00 PM,-0.02,49.42,,,,,
8161,11/07/19 12:30:00 PM,0.00,49.53,,,,,
8162,11/07/19 12:45:00 PM,0.08,49.68,,,,,
8163,11/07/19 01:00:00 PM,0.23,49.86,,,,,
8164,11/07/19 01:15:00 PM,0.37,50.04,,,,,
8165,11/07/19 01:30:00 PM,0.35,50.25,,,,,
8166,11/07/19 01:45:00 PM,0.31,50.47,,,,,
8167,11/07/19 02:00:00 PM,0.23,50.72,,,,,
8168,11/07/19 02:15:00 PM,0.37,51.04,,,,,
8169,11/07/19 02:30:00 PM,0.45,51.33,,,,,
8170,11/07/19 02:45:00 PM,0.53,51.62,,,,,
8171,11/07/19 03:00:00 PM,0.57,51.87,,,,,
8172,11/07/19 03:15:00 PM,0.67,52.09,,,,,
8173,11/07/19 03:30:00 PM,0.70,52.30,,,,,
8174,11/07/19 03:45:00 PM,0.76,52.48,,,,,
8175,11/07/19 04:00:00 PM,0.83,52.59,,,,,
8176,11/07/19 04:15:00 PM,0.89,52.63,,,,,
8177,11/07/19 04:30:00 PM,0.89,52.66,,,,,
8178,11/07/19 04:45:00 PM,0.85,52.63,,,,,
8179,11/07/19 05:00:00 PM,0.91,52.56,,,,,
8180,11/07/19 05:15:00 PM,1.08,52.48,,,,,
8181,11/07/19 05:30:00 PM,1.22,52.38,,,,,
8182,11/07/19 05:45:00 PM,1.31,52.30,,,,,
8183,11/07/19 06:00:00 PM,1.37,52.20,,,,,
8184,11/07/19 06:15:00 PM,1.32,52.09,,,,,
8185,11/07/19 06:30:00 PM,1.27,51.98,,,,,
8186,11/07/19 06:45:00 PM,1.23,51.84,,,,,
8187,11/07/19 07:00:00 PM,1.28,51.69,,,,,
8188,11/07/19 07:15:00 PM,1.29,51.51,,,,,
8189,11/07/19 07:30:00 PM,1.30,51.30,,,,,
8190,11/07/19 07:45:00 PM,1.26,51.08,,,,,
8191,11/07/19 08:00:00 PM,1.33,50.83,,,,,
8192,11/07/19 08:15:00 PM,1.38,50.58,,,,,
8193,11/07/19 08:30:00 PM,1.36,50.36,,,,,
8194,11/07/19 08:45:00 PM,1.36,50.14,,,,,
8195,11/07/19 09:00:00 PM,1.37,49.86,,,,,
8196,11/07/19 09:15:00 PM,1.34,49.57,,,,,
8197,11/07/19 09:30:00 PM,1.32,49.28,,,,,
8198,11/07/19 09:45:00 PM,1.27,49.06,,,,,
8199,11/07/19 10:00:00 PM,1.24,48.85,,,,,
8200,11/07/19 10:15:00 PM,1.21,48.63,,,,,
8201,11/07/19 10:30:00 PM,1.20,48.42,,,,,
8202,11/07/19 10:45:00 PM,1.18,48.24,,,,,
8203,11/07/19 11:00:00 PM,1.19,48.02,,,,,
8204,11/07/19 11:15:00 PM,1.19,47.88,,,,,
8205,11/07/19 11:30:00 PM,1.17,47.70,,,,,
8206,11/07/19 11:45:00 PM,1.26,47.52,,,,,
8207,11/08/19 12:00:00 AM,1.49,47.34,,,,,
8208,11/08/19 12:15:00 AM,1.18,47.16,,,,,
8209,11/08/19 12:30:00 AM,1.42,47.01,,,,,
8210,11/08/19 12:45:00 AM,1.32,46.90,,,,,
8211,11/08/19 01:00:00 AM,1.18,46.83,,,,,
8212,11/08/19 01:15:00 AM,1.22,46.72,,,,,
8213,11/08/19 01:30:00 AM,1.34,46.65,,,,,
8214,11/08/19 01:45:00 AM,1.50,46.54,,,,,
8215,11/08/19 02:00:00 AM,1.60,46.47,,,,,
8216,11/08/19 02:15:00 AM,1.62,46.36,,,,,
8217,11/08/19 02:30:00 AM,1.67,46.29,,,,,
8218,11/08/19 02:45:00 AM,1.63,46.22,,,,,
8219,11/08/19 03:00:00 AM,1.51,46.18,,,,,
8220,11/08/19 03:15:00 AM,1.49,46.18,,,,,
8221,11/08/19 03:30:00 AM,1.42,46.15,,,,,
8222,11/08/19 03:45:00 AM,1.57,46.15,,,,,
8223,11/08/19 04:00:00 AM,1.55,46.11,,,,,
8224,11/08/19 04:15:00 AM,1.34,46.11,,,,,
8225,11/08/19 04:30:00 AM,1.41,46.11,,,,,
8226,11/08/19 04:45:00 AM,1.56,46.08,,,,,
8227,11/08/19 05:00:00 AM,1.61,46.08,,,,,
8228,11/08/19 05:15:00 AM,1.57,46.08,,,,,
8229,11/08/19 05:30:00 AM,1.56,46.04,,,,,
8230,11/08/19 05:45:00 AM,1.54,46.04,,,,,
8231,11/08/19 06:00:00 AM,1.55,46.04,,,,,
8232,11/08/19 06:15:00 AM,1.51,46.04,,,,,
8233,11/08/19 06:30:00 AM,1.42,46.00,,,,,
8234,11/08/19 06:45:00 AM,1.42,45.97,,,,,
8235,11/08/19 07:00:00 AM,1.43,45.97,,,,,
8236,11/08/19 07:15:00 AM,1.30,45.93,,,,,
8237,11/08/19 07:30:00 AM,1.13,45.90,,,,,
8238,11/08/19 07:45:00 AM,1.23,45.90,,,,,
8239,11/08/19 08:00:00 AM,1.25,45.86,,,,,
8240,11/08/19 08:15:00 AM,1.26,45.86,,,,,
8241,11/08/19 08:30:00 AM,1.32,45.86,,,,,
8242,11/08/19 08:45:00 AM,1.31,45.86,,,,,
8243,11/08/19 09:00:00 AM,1.24,45.86,,,,,
8244,11/08/19 09:15:00 AM,0.88,45.86,,,,,
8245,11/08/19 09:30:00 AM,0.74,45.90,,,,,
8246,11/08/19 09:45:00 AM,0.73,46.00,,,,,
8247,11/08/19 10:00:00 AM,0.92,46.15,,,,,
8248,11/08/19 10:15:00 AM,0.85,46.33,,,,,
8249,11/08/19 10:30:00 AM,0.84,46.51,,,,,
8250,11/08/19 10:45:00 AM,0.78,46.69,,,,,
8251,11/08/19 11:00:00 AM,0.68,46.83,,,,,
8252,11/08/19 11:15:00 AM,0.83,46.94,,,,,
8253,11/08/19 11:30:00 AM,0.82,47.08,,,,,
8254,11/08/19 11:45:00 AM,0.76,47.30,,,,,
8255,11/08/19 12:00:00 PM,0.72,47.48,,,,,
8256,11/08/19 12:15:00 PM,0.64,47.70,,,,,
8257,11/08/19 12:30:00 PM,0.54,47.91,,,,,
8258,11/08/19 12:45:00 PM,0.60,48.16,,,,,
8259,11/08/19 01:00:00 PM,0.30,48.49,,,,,
8260,11/08/19 01:15:00 PM,0.35,48.81,,,,,
8261,11/08/19 01:30:00 PM,0.27,49.10,,,,,
8262,11/08/19 01:45:00 PM,0.14,49.35,,,,,
8263,11/08/19 02:00:00 PM,0.17,49.60,,,,,
8264,11/08/19 02:15:00 PM,0.39,49.78,,,,,
8265,11/08/19 02:30:00 PM,0.59,50.00,,,,,
8266,11/08/19 02:45:00 PM,0.58,50.18,,,,,
8267,11/08/19 03:00:00 PM,0.54,50.29,,,,,
8268,11/08/19 03:15:00 PM,0.58,50.40,,,,,
8269,11/08/19 03:30:00 PM,0.53,50.43,,,,,
8270,11/08/19 03:45:00 PM,0.54,50.54,,,,,
8271,11/08/19 04:00:00 PM,0.47,50.58,,,,,
8272,11/08/19 04:15:00 PM,0.56,50.68,,,,,
8273,11/08/19 04:30:00 PM,0.70,50.83,,,,,
8274,11/08/19 04:45:00 PM,0.75,50.97,,,,,
8275,11/08/19 05:00:00 PM,0.72,51.08,,,,,
8276,11/08/19 05:15:00 PM,0.65,51.12,,,,,
8277,11/08/19 05:30:00 PM,0.57,51.12,,,,,
8278,11/08/19 05:45:00 PM,0.59,51.08,,,,,
8279,11/08/19 06:00:00 PM,0.57,51.01,,,,,
8280,11/08/19 06:15:00 PM,0.58,50.97,,,,,
8281,11/08/19 06:30:00 PM,0.70,50.86,,,,,
8282,11/08/19 06:45:00 PM,0.84,50.79,,,,,
8283,11/08/19 07:00:00 PM,0.93,50.65,,,,,
8284,11/08/19 07:15:00 PM,1.02,50.54,,,,,
8285,11/08/19 07:30:00 PM,1.25,50.43,,,,,
8286,11/08/19 07:45:00 PM,1.37,50.36,,,,,
8287,11/08/19 08:00:00 PM,1.05,50.25,,,,,
8288,11/08/19 08:15:00 PM,0.70,50.14,,,,,
8289,11/08/19 08:30:00 PM,0.63,50.04,,,,,
8290,11/08/19 08:45:00 PM,0.66,49.96,,,,,
8291,11/08/19 09:00:00 PM,0.58,49.86,,,,,
8292,11/08/19 09:15:00 PM,0.52,49.78,,,,,
8293,11/08/19 09:30:00 PM,0.54,49.68,,,,,
8294,11/08/19 09:45:00 PM,0.58,49.60,,,,,
8295,11/08/19 10:00:00 PM,0.49,49.53,,,,,
8296,11/08/19 10:15:00 PM,0.38,49.46,,,,,
8297,11/08/19 10:30:00 PM,0.37,49.42,,,,,
8298,11/08/19 10:45:00 PM,0.39,49.35,,,,,
8299,11/08/19 11:00:00 PM,0.26,49.32,,,,,
8300,11/08/19 11:15:00 PM,0.28,49.24,,,,,
8301,11/08/19 11:30:00 PM,0.31,49.21,,,,,
8302,11/08/19 11:45:00 PM,0.33,49.14,,,,,
8303,11/09/19 12:00:00 AM,0.27,49.10,,,,,
8304,11/09/19 12:15:00 AM,0.23,49.06,,,,,
8305,11/09/19 12:30:00 AM,0.18,48.99,,,,,
8306,11/09/19 12:45:00 AM,0.06,48.96,,,,,
8307,11/09/19 01:00:00 AM,0.00,48.88,,,,,
8308,11/09/19 01:15:00 AM,-0.01,48.85,,,,,
8309,11/09/19 01:30:00 AM,-0.02,48.81,,,,,
8310,11/09/19 01:45:00 AM,-0.02,48.74,,,,,
8311,11/09/19 02:00:00 AM,-0.02,48.70,,,,,
8312,11/09/19 02:15:00 AM,-0.02,48.67,,,,,
8313,11/09/19 02:30:00 AM,0.01,48.60,,,,,
8314,11/09/19 02:45:00 AM,-0.01,48.56,,,,,
8315,11/09/19 03:00:00 AM,0.00,48.52,,,,,
8316,11/09/19 03:15:00 AM,0.00,48.49,,,,,
8317,11/09/19 03:30:00 AM,0.00,48.45,,,,,
8318,11/09/19 03:45:00 AM,0.06,48.42,,,,,
8319,11/09/19 04:00:00 AM,0.08,48.38,,,,,
8320,11/09/19 04:15:00 AM,0.10,48.34,,,,,
8321,11/09/19 04:30:00 AM,0.20,48.31,,,,,
8322,11/09/19 04:45:00 AM,0.17,48.24,,,,,
8323,11/09/19 05:00:00 AM,0.15,48.20,,,,,
8324,11/09/19 05:15:00 AM,0.19,48.16,,,,,
8325,11/09/19 05:30:00 AM,0.20,48.13,,,,,
8326,11/09/19 05:45:00 AM,0.16,48.09,,,,,
8327,11/09/19 06:00:00 AM,0.02,48.06,,,,,
8328,11/09/19 06:15:00 AM,0.09,48.02,,,,,
8329,11/09/19 06:30:00 AM,0.11,47.98,,,,,
8330,11/09/19 06:45:00 AM,0.10,47.95,,,,,
8331,11/09/19 07:00:00 AM,0.04,47.91,,,,,
8332,11/09/19 07:15:00 AM,0.00,47.91,,,,,
8333,11/09/19 07:30:00 AM,0.01,47.88,,,,,
8334,11/09/19 07:45:00 AM,0.00,47.84,,,,,
8335,11/09/19 08:00:00 AM,0.03,47.84,,,,,
8336,11/09/19 08:15:00 AM,0.05,47.84,,,,,
8337,11/09/19 08:30:00 AM,0.03,47.84,,,,,
8338,11/09/19 08:45:00 AM,0.04,47.88,,,,,
8339,11/09/19 09:00:00 AM,0.04,47.91,,,,,
8340,11/09/19 09:15:00 AM,0.01,47.95,,,,,
8341,11/09/19 09:30:00 AM,0.05,47.98,,,,,
8342,11/09/19 09:45:00 AM,0.08,48.06,,,,,
