"Plot Title: DO_3"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 20645538, SEN S/N: 20645538)","Temp, °F (LGR S/N: 20645538, SEN S/N: 20645538)","Coupler Attached (LGR S/N: 20645538)","Host Connected (LGR S/N: 20645538)","Coupler Detached (LGR S/N: 20645538)","End Of File (LGR S/N: 20645538)"
2793,08/10/19 01:45:00 PM,7.27,45.28,,,,
2794,08/10/19 02:00:00 PM,7.24,45.54,,,,
2795,08/10/19 02:15:00 PM,7.21,45.82,,,,
2796,08/10/19 02:30:00 PM,7.17,46.11,,,,
2797,08/10/19 02:45:00 PM,7.15,46.26,,,,
2798,08/10/19 03:00:00 PM,7.13,46.40,,,,
2799,08/10/19 03:15:00 PM,7.10,46.54,,,,
2800,08/10/19 03:30:00 PM,7.09,46.62,,,,
2801,08/10/19 03:45:00 PM,7.08,46.72,,,,
2802,08/10/19 04:00:00 PM,7.07,46.87,,,,
2803,08/10/19 04:15:00 PM,7.06,46.94,,,,
2804,08/10/19 04:30:00 PM,7.04,46.98,,,,
2805,08/10/19 04:45:00 PM,7.04,46.90,,,,
2806,08/10/19 05:00:00 PM,7.05,46.83,,,,
2807,08/10/19 05:15:00 PM,7.06,46.72,,,,
2808,08/10/19 05:30:00 PM,7.07,46.58,,,,
2809,08/10/19 05:45:00 PM,7.08,46.44,,,,
2810,08/10/19 06:00:00 PM,7.09,46.26,,,,
2811,08/10/19 06:15:00 PM,7.12,46.04,,,,
2812,08/10/19 06:30:00 PM,7.14,45.82,,,,
2813,08/10/19 06:45:00 PM,7.16,45.61,,,,
2814,08/10/19 07:00:00 PM,7.19,45.36,,,,
2815,08/10/19 07:15:00 PM,7.21,45.10,,,,
2816,08/10/19 07:30:00 PM,7.23,44.89,,,,
2817,08/10/19 07:45:00 PM,7.25,44.67,,,,
2818,08/10/19 08:00:00 PM,7.27,44.49,,,,
2819,08/10/19 08:15:00 PM,7.28,44.31,,,,
2820,08/10/19 08:30:00 PM,7.30,44.17,,,,
2821,08/10/19 08:45:00 PM,7.31,43.99,,,,
2822,08/10/19 09:00:00 PM,7.33,43.84,,,,
2823,08/10/19 09:15:00 PM,7.35,43.74,,,,
2824,08/10/19 09:30:00 PM,7.36,43.59,,,,
2825,08/10/19 09:45:00 PM,7.37,43.45,,,,
2826,08/10/19 10:00:00 PM,7.37,43.34,,,,
2827,08/10/19 10:15:00 PM,7.38,43.23,,,,
2828,08/10/19 10:30:00 PM,7.40,43.12,,,,
2829,08/10/19 10:45:00 PM,7.41,43.05,,,,
2830,08/10/19 11:00:00 PM,7.39,42.94,,,,
2831,08/10/19 11:15:00 PM,7.41,42.84,,,,
2832,08/10/19 11:30:00 PM,7.43,42.76,,,,
2833,08/10/19 11:45:00 PM,7.45,42.69,,,,
2834,08/11/19 12:00:00 AM,7.46,42.58,,,,
2835,08/11/19 12:15:00 AM,7.46,42.55,,,,
2836,08/11/19 12:30:00 AM,7.48,42.48,,,,
2837,08/11/19 12:45:00 AM,7.36,42.40,,,,
2838,08/11/19 01:00:00 AM,7.32,42.37,,,,
2839,08/11/19 01:15:00 AM,7.26,42.33,,,,
2840,08/11/19 01:30:00 AM,7.05,42.30,,,,
2841,08/11/19 01:45:00 AM,6.96,42.22,,,,
2842,08/11/19 02:00:00 AM,7.00,42.19,,,,
2843,08/11/19 02:15:00 AM,7.23,42.15,,,,
2844,08/11/19 02:30:00 AM,7.32,42.08,,,,
2845,08/11/19 02:45:00 AM,7.40,42.01,,,,
2846,08/11/19 03:00:00 AM,7.46,41.97,,,,
2847,08/11/19 03:15:00 AM,7.49,41.90,,,,
2848,08/11/19 03:30:00 AM,7.47,41.86,,,,
2849,08/11/19 03:45:00 AM,7.43,41.83,,,,
2850,08/11/19 04:00:00 AM,7.16,41.76,,,,
2851,08/11/19 04:15:00 AM,7.01,41.72,,,,
2852,08/11/19 04:30:00 AM,7.05,41.68,,,,
2853,08/11/19 04:45:00 AM,7.24,41.61,,,,
2854,08/11/19 05:00:00 AM,7.39,41.58,,,,
2855,08/11/19 05:15:00 AM,7.48,41.54,,,,
2856,08/11/19 05:30:00 AM,7.50,41.50,,,,
2857,08/11/19 05:45:00 AM,7.49,41.47,,,,
2858,08/11/19 06:00:00 AM,7.41,41.43,,,,
2859,08/11/19 06:15:00 AM,7.45,41.43,,,,
2860,08/11/19 06:30:00 AM,7.53,41.40,,,,
2861,08/11/19 06:45:00 AM,7.59,41.32,,,,
2862,08/11/19 07:00:00 AM,7.61,41.29,,,,
2863,08/11/19 07:15:00 AM,7.63,41.22,,,,
2864,08/11/19 07:30:00 AM,7.64,41.22,,,,
2865,08/11/19 07:45:00 AM,7.64,41.18,,,,
2866,08/11/19 08:00:00 AM,7.65,41.22,,,,
2867,08/11/19 08:15:00 AM,7.66,41.22,,,,
2868,08/11/19 08:30:00 AM,7.66,41.29,,,,
2869,08/11/19 08:45:00 AM,7.66,41.36,,,,
2870,08/11/19 09:00:00 AM,7.66,41.47,,,,
2871,08/11/19 09:15:00 AM,7.66,41.58,,,,
2872,08/11/19 09:30:00 AM,7.66,41.72,,,,
2873,08/11/19 09:45:00 AM,7.64,41.94,,,,
2874,08/11/19 10:00:00 AM,7.62,42.19,,,,
2875,08/11/19 10:15:00 AM,7.59,42.37,,,,
2876,08/11/19 10:30:00 AM,7.58,42.51,,,,
2877,08/11/19 10:45:00 AM,7.56,42.66,,,,
2878,08/11/19 11:00:00 AM,7.54,42.87,,,,
2879,08/11/19 11:15:00 AM,7.52,43.12,,,,
2880,08/11/19 11:30:00 AM,7.48,43.45,,,,
2881,08/11/19 11:45:00 AM,7.43,43.66,,,,
2882,08/11/19 12:00:00 PM,7.41,43.84,,,,
2883,08/11/19 12:15:00 PM,7.40,43.99,,,,
2884,08/11/19 12:30:00 PM,7.38,44.13,,,,
2885,08/11/19 12:45:00 PM,7.37,44.28,,,,
2886,08/11/19 01:00:00 PM,7.35,44.46,,,,
2887,08/11/19 01:15:00 PM,7.33,44.60,,,,
2888,08/11/19 01:30:00 PM,7.32,44.71,,,,
2889,08/11/19 01:45:00 PM,7.31,44.82,,,,
2890,08/11/19 02:00:00 PM,7.30,44.96,,,,
2891,08/11/19 02:15:00 PM,7.28,45.14,,,,
2892,08/11/19 02:30:00 PM,7.26,45.39,,,,
2893,08/11/19 02:45:00 PM,7.23,45.79,,,,
2894,08/11/19 03:00:00 PM,7.19,46.22,,,,
2895,08/11/19 03:15:00 PM,7.13,46.90,,,,
2896,08/11/19 03:30:00 PM,7.04,47.59,,,,
2897,08/11/19 03:45:00 PM,6.97,48.02,,,,
2898,08/11/19 04:00:00 PM,6.93,48.45,,,,
2899,08/11/19 04:15:00 PM,6.88,48.81,,,,
2900,08/11/19 04:30:00 PM,6.84,49.03,,,,
2901,08/11/19 04:45:00 PM,6.82,49.03,,,,
2902,08/11/19 05:00:00 PM,6.82,48.92,,,,
2903,08/11/19 05:15:00 PM,6.83,48.74,,,,
2904,08/11/19 05:30:00 PM,6.85,48.52,,,,
2905,08/11/19 05:45:00 PM,6.87,48.24,,,,
2906,08/11/19 06:00:00 PM,6.90,47.91,,,,
2907,08/11/19 06:15:00 PM,6.94,47.59,,,,
2908,08/11/19 06:30:00 PM,6.97,47.26,,,,
2909,08/11/19 06:45:00 PM,7.00,46.94,,,,
2910,08/11/19 07:00:00 PM,7.03,46.65,,,,
2911,08/11/19 07:15:00 PM,7.07,46.33,,,,
2912,08/11/19 07:30:00 PM,7.10,46.04,,,,
2913,08/11/19 07:45:00 PM,7.14,45.79,,,,
2914,08/11/19 08:00:00 PM,7.17,45.54,,,,
2915,08/11/19 08:15:00 PM,7.19,45.32,,,,
2916,08/11/19 08:30:00 PM,7.22,45.10,,,,
2917,08/11/19 08:45:00 PM,7.24,44.92,,,,
2918,08/11/19 09:00:00 PM,7.26,44.71,,,,
2919,08/11/19 09:15:00 PM,7.28,44.53,,,,
2920,08/11/19 09:30:00 PM,7.30,44.38,,,,
2921,08/11/19 09:45:00 PM,7.32,44.24,,,,
2922,08/11/19 10:00:00 PM,7.33,44.10,,,,
2923,08/11/19 10:15:00 PM,7.34,43.95,,,,
2924,08/11/19 10:30:00 PM,7.35,43.84,,,,
2925,08/11/19 10:45:00 PM,7.36,43.74,,,,
2926,08/11/19 11:00:00 PM,7.36,43.63,,,,
2927,08/11/19 11:15:00 PM,7.38,43.56,,,,
2928,08/11/19 11:30:00 PM,7.31,43.45,,,,
2929,08/11/19 11:45:00 PM,7.27,43.38,,,,
2930,08/12/19 12:00:00 AM,7.16,43.27,,,,
2931,08/12/19 12:15:00 AM,7.10,43.20,,,,
2932,08/12/19 12:30:00 AM,7.07,43.09,,,,
2933,08/12/19 12:45:00 AM,7.03,43.02,,,,
2934,08/12/19 01:00:00 AM,7.03,42.94,,,,
2935,08/12/19 01:15:00 AM,7.07,42.84,,,,
2936,08/12/19 01:30:00 AM,7.08,42.80,,,,
2937,08/12/19 01:45:00 AM,7.14,42.73,,,,
2938,08/12/19 02:00:00 AM,7.23,42.66,,,,
2939,08/12/19 02:15:00 AM,7.28,42.62,,,,
2940,08/12/19 02:30:00 AM,7.29,42.55,,,,
2941,08/12/19 02:45:00 AM,7.31,42.51,,,,
2942,08/12/19 03:00:00 AM,7.17,42.44,,,,
2943,08/12/19 03:15:00 AM,7.09,42.40,,,,
2944,08/12/19 03:30:00 AM,7.20,42.33,,,,
2945,08/12/19 03:45:00 AM,7.29,42.26,,,,
2946,08/12/19 04:00:00 AM,7.33,42.19,,,,
2947,08/12/19 04:15:00 AM,7.36,42.15,,,,
2948,08/12/19 04:30:00 AM,7.39,42.08,,,,
2949,08/12/19 04:45:00 AM,7.42,42.01,,,,
2950,08/12/19 05:00:00 AM,7.45,41.94,,,,
2951,08/12/19 05:15:00 AM,7.45,41.90,,,,
2952,08/12/19 05:30:00 AM,7.46,41.83,,,,
2953,08/12/19 05:45:00 AM,7.48,41.79,,,,
2954,08/12/19 06:00:00 AM,7.48,41.76,,,,
2955,08/12/19 06:15:00 AM,7.49,41.72,,,,
2956,08/12/19 06:30:00 AM,7.49,41.68,,,,
2957,08/12/19 06:45:00 AM,7.50,41.65,,,,
2958,08/12/19 07:00:00 AM,7.51,41.61,,,,
2959,08/12/19 07:15:00 AM,7.52,41.58,,,,
2960,08/12/19 07:30:00 AM,7.53,41.58,,,,
2961,08/12/19 07:45:00 AM,7.53,41.54,,,,
2962,08/12/19 08:00:00 AM,7.54,41.58,,,,
2963,08/12/19 08:15:00 AM,7.54,41.58,,,,
2964,08/12/19 08:30:00 AM,7.55,41.65,,,,
2965,08/12/19 08:45:00 AM,7.55,41.72,,,,
2966,08/12/19 09:00:00 AM,7.54,41.83,,,,
2967,08/12/19 09:15:00 AM,7.54,41.94,,,,
2968,08/12/19 09:30:00 AM,7.53,42.04,,,,
2969,08/12/19 09:45:00 AM,7.53,42.19,,,,
2970,08/12/19 10:00:00 AM,7.52,42.33,,,,
2971,08/12/19 10:15:00 AM,7.51,42.51,,,,
2972,08/12/19 10:30:00 AM,7.50,42.69,,,,
2973,08/12/19 10:45:00 AM,7.48,42.84,,,,
2974,08/12/19 11:00:00 AM,7.46,42.98,,,,
2975,08/12/19 11:15:00 AM,7.45,43.09,,,,
2976,08/12/19 11:30:00 AM,7.42,43.27,,,,
2977,08/12/19 11:45:00 AM,7.41,43.45,,,,
2978,08/12/19 12:00:00 PM,7.39,43.70,,,,
2979,08/12/19 12:15:00 PM,7.36,43.99,,,,
2980,08/12/19 12:30:00 PM,7.32,44.28,,,,
2981,08/12/19 12:45:00 PM,7.29,44.67,,,,
2982,08/12/19 01:00:00 PM,7.26,45.21,,,,
2983,08/12/19 01:15:00 PM,7.22,45.79,,,,
2984,08/12/19 01:30:00 PM,7.16,46.40,,,,
2985,08/12/19 01:45:00 PM,7.09,47.23,,,,
2986,08/12/19 02:00:00 PM,7.00,47.84,,,,
2987,08/12/19 02:15:00 PM,6.94,48.27,,,,
2988,08/12/19 02:30:00 PM,6.89,48.56,,,,
2989,08/12/19 02:45:00 PM,6.86,48.63,,,,
2990,08/12/19 03:00:00 PM,6.86,48.67,,,,
2991,08/12/19 03:15:00 PM,6.85,48.63,,,,
2992,08/12/19 03:30:00 PM,6.85,48.52,,,,
2993,08/12/19 03:45:00 PM,6.86,48.45,,,,
2994,08/12/19 04:00:00 PM,6.87,48.52,,,,
2995,08/12/19 04:15:00 PM,6.85,48.67,,,,
2996,08/12/19 04:30:00 PM,6.84,48.74,,,,
2997,08/12/19 04:45:00 PM,6.83,48.78,,,,
2998,08/12/19 05:00:00 PM,6.82,48.70,,,,
2999,08/12/19 05:15:00 PM,6.83,48.60,,,,
3000,08/12/19 05:30:00 PM,6.83,48.42,,,,
3001,08/12/19 05:45:00 PM,6.85,48.20,,,,
3002,08/12/19 06:00:00 PM,6.86,47.98,,,,
3003,08/12/19 06:15:00 PM,6.88,47.70,,,,
3004,08/12/19 06:30:00 PM,6.91,47.41,,,,
3005,08/12/19 06:45:00 PM,6.94,47.12,,,,
3006,08/12/19 07:00:00 PM,6.97,46.83,,,,
3007,08/12/19 07:15:00 PM,7.00,46.54,,,,
3008,08/12/19 07:30:00 PM,7.02,46.26,,,,
3009,08/12/19 07:45:00 PM,7.04,46.00,,,,
3010,08/12/19 08:00:00 PM,7.07,45.75,,,,
3011,08/12/19 08:15:00 PM,7.10,45.54,,,,
3012,08/12/19 08:30:00 PM,7.13,45.32,,,,
3013,08/12/19 08:45:00 PM,7.15,45.14,,,,
3014,08/12/19 09:00:00 PM,7.17,44.92,,,,
3015,08/12/19 09:15:00 PM,7.19,44.74,,,,
3016,08/12/19 09:30:00 PM,7.21,44.60,,,,
3017,08/12/19 09:45:00 PM,7.23,44.42,,,,
3018,08/12/19 10:00:00 PM,7.24,44.28,,,,
3019,08/12/19 10:15:00 PM,7.26,44.17,,,,
3020,08/12/19 10:30:00 PM,7.27,44.02,,,,
3021,08/12/19 10:45:00 PM,7.28,43.88,,,,
3022,08/12/19 11:00:00 PM,7.29,43.77,,,,
3023,08/12/19 11:15:00 PM,7.30,43.63,,,,
3024,08/12/19 11:30:00 PM,7.31,43.48,,,,
3025,08/12/19 11:45:00 PM,7.32,43.41,,,,
3026,08/13/19 12:00:00 AM,7.33,43.30,,,,
3027,08/13/19 12:15:00 AM,7.34,43.20,,,,
3028,08/13/19 12:30:00 AM,7.35,43.12,,,,
3029,08/13/19 12:45:00 AM,7.35,43.05,,,,
3030,08/13/19 01:00:00 AM,7.36,42.94,,,,
3031,08/13/19 01:15:00 AM,7.37,42.87,,,,
3032,08/13/19 01:30:00 AM,7.37,42.76,,,,
3033,08/13/19 01:45:00 AM,7.38,42.69,,,,
3034,08/13/19 02:00:00 AM,7.39,42.62,,,,
3035,08/13/19 02:15:00 AM,7.39,42.55,,,,
3036,08/13/19 02:30:00 AM,7.39,42.48,,,,
3037,08/13/19 02:45:00 AM,7.40,42.40,,,,
3038,08/13/19 03:00:00 AM,7.41,42.33,,,,
3039,08/13/19 03:15:00 AM,7.41,42.30,,,,
3040,08/13/19 03:30:00 AM,7.42,42.22,,,,
3041,08/13/19 03:45:00 AM,7.43,42.19,,,,
3042,08/13/19 04:00:00 AM,7.45,42.12,,,,
3043,08/13/19 04:15:00 AM,7.46,42.08,,,,
3044,08/13/19 04:30:00 AM,7.46,42.01,,,,
3045,08/13/19 04:45:00 AM,7.47,41.94,,,,
3046,08/13/19 05:00:00 AM,7.48,41.86,,,,
3047,08/13/19 05:15:00 AM,7.50,41.83,,,,
3048,08/13/19 05:30:00 AM,7.50,41.79,,,,
3049,08/13/19 05:45:00 AM,7.51,41.76,,,,
3050,08/13/19 06:00:00 AM,7.51,41.68,,,,
3051,08/13/19 06:15:00 AM,7.52,41.65,,,,
3052,08/13/19 06:30:00 AM,7.52,41.61,,,,
3053,08/13/19 06:45:00 AM,7.53,41.54,,,,
3054,08/13/19 07:00:00 AM,7.54,41.50,,,,
3055,08/13/19 07:15:00 AM,7.55,41.47,,,,
3056,08/13/19 07:30:00 AM,7.55,41.40,,,,
3057,08/13/19 07:45:00 AM,7.56,41.36,,,,
3058,08/13/19 08:00:00 AM,7.57,41.29,,,,
3059,08/13/19 08:15:00 AM,7.58,41.25,,,,
3060,08/13/19 08:30:00 AM,7.59,41.22,,,,
3061,08/13/19 08:45:00 AM,7.61,41.18,,,,
3062,08/13/19 09:00:00 AM,7.62,41.14,,,,
3063,08/13/19 09:15:00 AM,7.63,41.14,,,,
3064,08/13/19 09:30:00 AM,7.64,41.14,,,,
3065,08/13/19 09:45:00 AM,7.62,41.14,,,,
3066,08/13/19 10:00:00 AM,7.63,41.14,,,,
3067,08/13/19 10:15:00 AM,7.64,41.14,,,,
3068,08/13/19 10:30:00 AM,7.65,41.11,,,,
3069,08/13/19 10:45:00 AM,7.66,41.11,,,,
3070,08/13/19 11:00:00 AM,7.67,41.11,,,,
3071,08/13/19 11:15:00 AM,7.67,41.14,,,,
3072,08/13/19 11:30:00 AM,7.66,41.18,,,,
3073,08/13/19 11:45:00 AM,7.66,41.22,,,,
3074,08/13/19 12:00:00 PM,7.65,41.29,,,,
3075,08/13/19 12:15:00 PM,7.66,41.40,,,,
3076,08/13/19 12:30:00 PM,7.64,41.54,,,,
3077,08/13/19 12:45:00 PM,7.62,41.61,,,,
3078,08/13/19 01:00:00 PM,7.61,41.72,,,,
3079,08/13/19 01:15:00 PM,7.60,41.76,,,,
3080,08/13/19 01:30:00 PM,7.61,41.76,,,,
3081,08/13/19 01:45:00 PM,7.61,41.76,,,,
3082,08/13/19 02:00:00 PM,7.62,41.76,,,,
3083,08/13/19 02:15:00 PM,7.62,41.76,,,,
3084,08/13/19 02:30:00 PM,7.64,41.72,,,,
3085,08/13/19 02:45:00 PM,7.64,41.72,,,,
3086,08/13/19 03:00:00 PM,7.67,41.68,,,,
3087,08/13/19 03:15:00 PM,7.67,41.68,,,,
3088,08/13/19 03:30:00 PM,7.66,41.76,,,,
3089,08/13/19 03:45:00 PM,7.66,41.83,,,,
3090,08/13/19 04:00:00 PM,7.65,41.90,,,,
3091,08/13/19 04:15:00 PM,7.65,41.94,,,,
3092,08/13/19 04:30:00 PM,7.64,41.94,,,,
3093,08/13/19 04:45:00 PM,7.65,41.97,,,,
3094,08/13/19 05:00:00 PM,7.65,42.01,,,,
3095,08/13/19 05:15:00 PM,7.65,42.01,,,,
3096,08/13/19 05:30:00 PM,7.64,42.01,,,,
3097,08/13/19 05:45:00 PM,7.63,41.94,,,,
3098,08/13/19 06:00:00 PM,7.65,41.83,,,,
3099,08/13/19 06:15:00 PM,7.65,41.72,,,,
3100,08/13/19 06:30:00 PM,7.67,41.61,,,,
3101,08/13/19 06:45:00 PM,7.69,41.50,,,,
3102,08/13/19 07:00:00 PM,7.70,41.36,,,,
3103,08/13/19 07:15:00 PM,7.71,41.25,,,,
3104,08/13/19 07:30:00 PM,7.72,41.18,,,,
3105,08/13/19 07:45:00 PM,7.74,41.00,,,,
3106,08/13/19 08:00:00 PM,7.78,40.86,,,,
3107,08/13/19 08:15:00 PM,7.80,40.60,,,,
3108,08/13/19 08:30:00 PM,7.87,40.17,,,,
3109,08/13/19 08:45:00 PM,7.90,39.78,,,,
3110,08/13/19 09:00:00 PM,7.96,39.60,,,,
3111,08/13/19 09:15:00 PM,8.00,39.52,,,,
3112,08/13/19 09:30:00 PM,8.05,39.49,,,,
3113,08/13/19 09:45:00 PM,8.11,39.42,,,,
3114,08/13/19 10:00:00 PM,8.13,39.31,,,,
3115,08/13/19 10:15:00 PM,8.16,39.31,,,,
3116,08/13/19 10:30:00 PM,8.21,39.31,,,,
3117,08/13/19 10:45:00 PM,8.21,39.27,,,,
3118,08/13/19 11:00:00 PM,8.22,39.20,,,,
3119,08/13/19 11:15:00 PM,8.21,39.16,,,,
3120,08/13/19 11:30:00 PM,8.24,39.13,,,,
3121,08/13/19 11:45:00 PM,8.24,39.09,,,,
3122,08/14/19 12:00:00 AM,8.24,39.02,,,,
3123,08/14/19 12:15:00 AM,8.21,38.91,,,,
3124,08/14/19 12:30:00 AM,8.24,38.80,,,,
3125,08/14/19 12:45:00 AM,8.26,38.77,,,,
3126,08/14/19 01:00:00 AM,8.32,38.73,,,,
3127,08/14/19 01:15:00 AM,8.33,38.73,,,,
3128,08/14/19 01:30:00 AM,8.34,38.70,,,,
3129,08/14/19 01:45:00 AM,8.37,38.70,,,,
3130,08/14/19 02:00:00 AM,8.33,38.70,,,,
3131,08/14/19 02:15:00 AM,8.34,38.70,,,,
3132,08/14/19 02:30:00 AM,8.34,38.66,,,,
3133,08/14/19 02:45:00 AM,8.27,38.66,,,,
3134,08/14/19 03:00:00 AM,8.25,38.66,,,,
3135,08/14/19 03:15:00 AM,8.25,38.62,,,,
3136,08/14/19 03:30:00 AM,8.34,38.48,,,,
3137,08/14/19 03:45:00 AM,8.32,38.52,,,,
3138,08/14/19 04:00:00 AM,8.38,38.52,,,,
3139,08/14/19 04:15:00 AM,8.39,38.52,,,,
3140,08/14/19 04:30:00 AM,8.42,38.55,,,,
3141,08/14/19 04:45:00 AM,8.36,38.52,,,,
3142,08/14/19 05:00:00 AM,8.26,38.48,,,,
3143,08/14/19 05:15:00 AM,8.41,38.41,,,,
3144,08/14/19 05:30:00 AM,8.31,38.41,,,,
3145,08/14/19 05:45:00 AM,8.36,38.37,,,,
3146,08/14/19 06:00:00 AM,8.34,38.37,,,,
3147,08/14/19 06:15:00 AM,8.34,38.30,,,,
3148,08/14/19 06:30:00 AM,8.27,38.19,,,,
3149,08/14/19 06:45:00 AM,8.26,38.08,,,,
3150,08/14/19 07:00:00 AM,8.07,37.98,,,,
3151,08/14/19 07:15:00 AM,8.03,37.80,,,,
3152,08/14/19 07:30:00 AM,8.09,37.65,,,,
3153,08/14/19 07:45:00 AM,8.05,37.58,,,,
3154,08/14/19 08:00:00 AM,8.02,37.54,,,,
3155,08/14/19 08:15:00 AM,8.08,37.54,,,,
3156,08/14/19 08:30:00 AM,8.09,37.54,,,,
3157,08/14/19 08:45:00 AM,8.14,37.51,,,,
3158,08/14/19 09:00:00 AM,8.22,37.47,,,,
3159,08/14/19 09:15:00 AM,8.17,37.44,,,,
3160,08/14/19 09:30:00 AM,8.07,37.44,,,,
3161,08/14/19 09:45:00 AM,8.03,37.44,,,,
3162,08/14/19 10:00:00 AM,8.13,37.26,,,,
3163,08/14/19 10:15:00 AM,8.29,37.11,,,,
3164,08/14/19 10:30:00 AM,8.33,37.11,,,,
3165,08/14/19 10:45:00 AM,8.34,37.08,,,,
3166,08/14/19 11:00:00 AM,8.34,37.08,,,,
3167,08/14/19 11:15:00 AM,8.36,37.00,,,,
3168,08/14/19 11:30:00 AM,8.38,36.82,,,,
3169,08/14/19 11:45:00 AM,8.40,36.72,,,,
3170,08/14/19 12:00:00 PM,8.40,36.68,,,,
3171,08/14/19 12:15:00 PM,8.39,36.68,,,,
3172,08/14/19 12:30:00 PM,8.34,36.72,,,,
3173,08/14/19 12:43:03 PM,,,Logged,,,
3174,08/14/19 12:43:16 PM,,,,Logged,,Logged
