"Plot Title: 21223042"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 21223042, SEN S/N: 21223042)","Temp, °C (LGR S/N: 21223042, SEN S/N: 21223042)","End Of File (LGR S/N: 21223042)"
13009,04/30/22 07:00:00 PM,-0.04,8.42,
13010,04/30/22 07:05:00 PM,-0.05,8.38,
13011,04/30/22 07:10:00 PM,-0.04,8.36,
13012,04/30/22 07:15:00 PM,-0.04,8.34,
13013,04/30/22 07:20:00 PM,-0.04,8.30,
13014,04/30/22 07:25:00 PM,-0.04,8.28,
13015,04/30/22 07:30:00 PM,-0.04,8.26,
13016,04/30/22 07:35:00 PM,-0.04,8.24,
13017,04/30/22 07:40:00 PM,-0.05,8.22,
13018,04/30/22 07:45:00 PM,-0.04,8.20,
13019,04/30/22 07:50:00 PM,-0.05,8.18,
13020,04/30/22 07:55:00 PM,-0.04,8.16,
13021,04/30/22 08:00:00 PM,-0.04,8.14,
13022,04/30/22 08:05:00 PM,-0.04,8.10,
13023,04/30/22 08:10:00 PM,-0.05,8.08,
13024,04/30/22 08:15:00 PM,-0.05,8.06,
13025,04/30/22 08:20:00 PM,-0.04,8.04,
13026,04/30/22 08:25:00 PM,-0.04,8.02,
13027,04/30/22 08:30:00 PM,-0.04,8.00,
13028,04/30/22 08:35:00 PM,-0.04,7.98,
13029,04/30/22 08:40:00 PM,-0.05,7.96,
13030,04/30/22 08:45:00 PM,-0.05,7.94,
13031,04/30/22 08:50:00 PM,-0.04,7.92,
13032,04/30/22 08:55:00 PM,-0.05,7.90,
13033,04/30/22 09:00:00 PM,-0.04,7.90,
13034,04/30/22 09:05:00 PM,-0.04,7.88,
13035,04/30/22 09:10:00 PM,-0.04,7.86,
13036,04/30/22 09:15:00 PM,-0.05,7.86,
13037,04/30/22 09:20:00 PM,-0.04,7.84,
13038,04/30/22 09:25:00 PM,-0.05,7.84,
13039,04/30/22 09:30:00 PM,-0.04,7.82,
13040,04/30/22 09:35:00 PM,-0.04,7.82,
13041,04/30/22 09:40:00 PM,-0.05,7.80,
13042,04/30/22 09:45:00 PM,-0.05,7.80,
13043,04/30/22 09:50:00 PM,-0.05,7.78,
13044,04/30/22 09:55:00 PM,-0.05,7.78,
13045,04/30/22 10:00:00 PM,-0.05,7.76,
13046,04/30/22 10:05:00 PM,-0.05,7.76,
13047,04/30/22 10:10:00 PM,-0.05,7.74,
13048,04/30/22 10:15:00 PM,-0.05,7.72,
13049,04/30/22 10:20:00 PM,-0.05,7.72,
13050,04/30/22 10:25:00 PM,-0.05,7.70,
13051,04/30/22 10:30:00 PM,-0.05,7.70,
13052,04/30/22 10:35:00 PM,-0.05,7.70,
13053,04/30/22 10:40:00 PM,-0.05,7.68,
13054,04/30/22 10:45:00 PM,-0.04,7.68,
13055,04/30/22 10:50:00 PM,-0.05,7.66,
13056,04/30/22 10:55:00 PM,-0.05,7.66,
13057,04/30/22 11:00:00 PM,-0.05,7.66,
13058,04/30/22 11:05:00 PM,-0.05,7.66,
13059,04/30/22 11:10:00 PM,-0.05,7.66,
13060,04/30/22 11:15:00 PM,-0.05,7.64,
13061,04/30/22 11:20:00 PM,-0.05,7.64,
13062,04/30/22 11:25:00 PM,-0.05,7.64,
13063,04/30/22 11:30:00 PM,-0.05,7.62,
13064,04/30/22 11:35:00 PM,-0.05,7.62,
13065,04/30/22 11:40:00 PM,-0.05,7.62,
13066,04/30/22 11:45:00 PM,-0.05,7.62,
13067,04/30/22 11:50:00 PM,-0.05,7.62,
13068,04/30/22 11:55:00 PM,-0.05,7.60,
13069,05/01/22 12:00:00 AM,-0.05,7.60,
13070,05/01/22 12:05:00 AM,-0.05,7.60,
13071,05/01/22 12:10:00 AM,-0.05,7.60,
13072,05/01/22 12:15:00 AM,-0.05,7.60,
13073,05/01/22 12:20:00 AM,-0.05,7.60,
13074,05/01/22 12:25:00 AM,-0.05,7.60,
13075,05/01/22 12:30:00 AM,-0.05,7.58,
13076,05/01/22 12:35:00 AM,-0.05,7.58,
13077,05/01/22 12:40:00 AM,-0.05,7.58,
13078,05/01/22 12:45:00 AM,-0.05,7.58,
13079,05/01/22 12:50:00 AM,-0.05,7.58,
13080,05/01/22 12:55:00 AM,-0.05,7.58,
13081,05/01/22 01:00:00 AM,-0.05,7.58,
13082,05/01/22 01:05:00 AM,-0.05,7.56,
13083,05/01/22 01:10:00 AM,-0.05,7.56,
13084,05/01/22 01:15:00 AM,-0.05,7.56,
13085,05/01/22 01:20:00 AM,-0.05,7.56,
13086,05/01/22 01:25:00 AM,-0.05,7.54,
13087,05/01/22 01:30:00 AM,-0.05,7.54,
13088,05/01/22 01:35:00 AM,-0.05,7.54,
13089,05/01/22 01:40:00 AM,-0.05,7.54,
13090,05/01/22 01:45:00 AM,-0.05,7.52,
13091,05/01/22 01:50:00 AM,-0.05,7.52,
13092,05/01/22 01:55:00 AM,-0.05,7.52,
13093,05/01/22 02:00:00 AM,-0.05,7.50,
13094,05/01/22 02:05:00 AM,-0.05,7.50,
13095,05/01/22 02:10:00 AM,-0.05,7.50,
13096,05/01/22 02:15:00 AM,-0.05,7.50,
13097,05/01/22 02:20:00 AM,-0.05,7.48,
13098,05/01/22 02:25:00 AM,-0.05,7.48,
13099,05/01/22 02:30:00 AM,-0.05,7.48,
13100,05/01/22 02:35:00 AM,-0.05,7.46,
13101,05/01/22 02:40:00 AM,-0.05,7.46,
13102,05/01/22 02:45:00 AM,-0.05,7.46,
13103,05/01/22 02:50:00 AM,-0.05,7.46,
13104,05/01/22 02:55:00 AM,-0.05,7.46,
13105,05/01/22 03:00:00 AM,-0.05,7.44,
13106,05/01/22 03:05:00 AM,-0.05,7.44,
13107,05/01/22 03:10:00 AM,-0.05,7.44,
13108,05/01/22 03:15:00 AM,-0.05,7.44,
13109,05/01/22 03:20:00 AM,-0.05,7.42,
13110,05/01/22 03:25:00 AM,-0.05,7.42,
13111,05/01/22 03:30:00 AM,-0.05,7.42,
13112,05/01/22 03:35:00 AM,-0.05,7.42,
13113,05/01/22 03:40:00 AM,-0.05,7.40,
13114,05/01/22 03:45:00 AM,-0.05,7.40,
13115,05/01/22 03:50:00 AM,-0.05,7.40,
13116,05/01/22 03:55:00 AM,-0.05,7.40,
13117,05/01/22 04:00:00 AM,-0.05,7.38,
13118,05/01/22 04:05:00 AM,-0.05,7.38,
13119,05/01/22 04:10:00 AM,-0.05,7.38,
13120,05/01/22 04:15:00 AM,-0.05,7.38,
13121,05/01/22 04:20:00 AM,-0.05,7.38,
13122,05/01/22 04:25:00 AM,-0.05,7.36,
13123,05/01/22 04:30:00 AM,-0.05,7.36,
13124,05/01/22 04:35:00 AM,-0.05,7.36,
13125,05/01/22 04:40:00 AM,-0.05,7.36,
13126,05/01/22 04:45:00 AM,-0.05,7.36,
13127,05/01/22 04:50:00 AM,-0.05,7.34,
13128,05/01/22 04:55:00 AM,-0.05,7.34,
13129,05/01/22 05:00:00 AM,-0.05,7.34,
13130,05/01/22 05:05:00 AM,-0.05,7.34,
13131,05/01/22 05:10:00 AM,-0.05,7.32,
13132,05/01/22 05:15:00 AM,-0.05,7.32,
13133,05/01/22 05:20:00 AM,-0.05,7.32,
13134,05/01/22 05:25:00 AM,-0.05,7.30,
13135,05/01/22 05:30:00 AM,-0.05,7.30,
13136,05/01/22 05:35:00 AM,-0.05,7.30,
13137,05/01/22 05:40:00 AM,-0.05,7.30,
13138,05/01/22 05:45:00 AM,-0.05,7.28,
13139,05/01/22 05:50:00 AM,-0.05,7.28,
13140,05/01/22 05:55:00 AM,-0.05,7.28,
13141,05/01/22 06:00:00 AM,-0.05,7.28,
13142,05/01/22 06:05:00 AM,-0.05,7.26,
13143,05/01/22 06:10:00 AM,-0.05,7.26,
13144,05/01/22 06:15:00 AM,-0.05,7.26,
13145,05/01/22 06:20:00 AM,-0.05,7.24,
13146,05/01/22 06:25:00 AM,-0.05,7.24,
13147,05/01/22 06:30:00 AM,-0.05,7.24,
13148,05/01/22 06:35:00 AM,-0.05,7.24,
13149,05/01/22 06:40:00 AM,-0.05,7.24,
13150,05/01/22 06:45:00 AM,-0.05,7.22,
13151,05/01/22 06:50:00 AM,-0.05,7.22,
13152,05/01/22 06:55:00 AM,-0.05,7.22,
13153,05/01/22 07:00:00 AM,-0.05,7.22,
13154,05/01/22 07:05:00 AM,-0.05,7.22,
13155,05/01/22 07:10:00 AM,-0.05,7.22,
13156,05/01/22 07:15:00 AM,-0.05,7.20,
13157,05/01/22 07:20:00 AM,-0.05,7.20,
13158,05/01/22 07:25:00 AM,-0.05,7.20,
13159,05/01/22 07:30:00 AM,-0.05,7.20,
13160,05/01/22 07:35:00 AM,-0.05,7.20,
13161,05/01/22 07:40:00 AM,-0.05,7.20,
13162,05/01/22 07:45:00 AM,-0.05,7.20,
13163,05/01/22 07:50:00 AM,-0.05,7.20,
13164,05/01/22 07:55:00 AM,-0.05,7.20,
13165,05/01/22 08:00:00 AM,-0.05,7.20,
13166,05/01/22 08:05:00 AM,-0.05,7.20,
13167,05/01/22 08:10:00 AM,-0.05,7.20,
13168,05/01/22 08:15:00 AM,-0.05,7.22,
13169,05/01/22 08:20:00 AM,-0.05,7.22,
13170,05/01/22 08:25:00 AM,-0.05,7.24,
13171,05/01/22 08:30:00 AM,-0.05,7.24,
13172,05/01/22 08:35:00 AM,-0.05,7.26,
13173,05/01/22 08:40:00 AM,-0.05,7.26,
13174,05/01/22 08:45:00 AM,-0.05,7.26,
13175,05/01/22 08:50:00 AM,-0.05,7.28,
13176,05/01/22 08:55:00 AM,-0.05,7.28,
13177,05/01/22 09:00:00 AM,-0.05,7.30,
13178,05/01/22 09:05:00 AM,-0.05,7.32,
13179,05/01/22 09:10:00 AM,-0.05,7.34,
13180,05/01/22 09:15:00 AM,-0.05,7.36,
13181,05/01/22 09:20:00 AM,-0.05,7.38,
13182,05/01/22 09:25:00 AM,-0.05,7.40,
13183,05/01/22 09:30:00 AM,-0.05,7.42,
13184,05/01/22 09:35:00 AM,-0.05,7.44,
13185,05/01/22 09:40:00 AM,-0.05,7.46,
13186,05/01/22 09:45:00 AM,-0.05,7.48,
13187,05/01/22 09:50:00 AM,-0.05,7.52,
13188,05/01/22 09:55:00 AM,-0.05,7.54,
13189,05/01/22 10:00:00 AM,-0.05,7.56,
13190,05/01/22 10:05:00 AM,-0.05,7.60,
13191,05/01/22 10:10:00 AM,-0.05,7.62,
13192,05/01/22 10:15:00 AM,-0.05,7.66,
13193,05/01/22 10:20:00 AM,-0.05,7.70,
13194,05/01/22 10:25:00 AM,-0.05,7.72,
13195,05/01/22 10:30:00 AM,-0.05,7.76,
13196,05/01/22 10:35:00 AM,-0.05,7.80,
13197,05/01/22 10:40:00 AM,-0.05,7.84,
13198,05/01/22 10:45:00 AM,-0.05,7.88,
13199,05/01/22 10:50:00 AM,-0.05,7.92,
13200,05/01/22 10:55:00 AM,-0.05,7.96,
13201,05/01/22 11:00:00 AM,-0.05,8.00,
13202,05/01/22 11:05:00 AM,-0.05,8.04,
13203,05/01/22 11:10:00 AM,-0.05,8.08,
13204,05/01/22 11:15:00 AM,-0.05,8.14,
13205,05/01/22 11:20:00 AM,-0.05,8.18,
13206,05/01/22 11:25:00 AM,-0.05,8.22,
13207,05/01/22 11:30:00 AM,-0.05,8.28,
13208,05/01/22 11:35:00 AM,-0.05,8.32,
13209,05/01/22 11:40:00 AM,-0.05,8.38,
13210,05/01/22 11:45:00 AM,-0.05,8.46,
13211,05/01/22 11:50:00 AM,-0.05,8.50,
13212,05/01/22 11:55:00 AM,-0.05,8.56,
13213,05/01/22 12:00:00 PM,-0.05,8.62,
13214,05/01/22 12:05:00 PM,-0.05,8.68,
13215,05/01/22 12:10:00 PM,-0.05,8.72,
13216,05/01/22 12:15:00 PM,-0.05,8.76,
13217,05/01/22 12:20:00 PM,-0.05,8.82,
13218,05/01/22 12:25:00 PM,-0.05,8.86,
13219,05/01/22 12:30:00 PM,-0.05,8.88,
13220,05/01/22 12:35:00 PM,-0.05,8.92,
13221,05/01/22 12:40:00 PM,-0.05,8.96,
13222,05/01/22 12:45:00 PM,-0.05,9.00,
13223,05/01/22 12:50:00 PM,-0.05,9.04,
13224,05/01/22 12:55:00 PM,-0.05,9.08,
13225,05/01/22 01:00:00 PM,-0.05,9.10,
13226,05/01/22 01:05:00 PM,-0.05,9.14,
13227,05/01/22 01:10:00 PM,-0.05,9.16,
13228,05/01/22 01:15:00 PM,-0.05,9.20,
13229,05/01/22 01:20:00 PM,-0.05,9.24,
13230,05/01/22 01:25:00 PM,-0.05,9.28,
13231,05/01/22 01:30:00 PM,-0.05,9.34,
13232,05/01/22 01:35:00 PM,-0.05,9.38,
13233,05/01/22 01:40:00 PM,-0.05,9.44,
13234,05/01/22 01:45:00 PM,-0.05,9.48,
13235,05/01/22 01:50:00 PM,-0.05,9.54,
13236,05/01/22 01:55:00 PM,-0.05,9.58,
13237,05/01/22 02:00:00 PM,-0.05,9.62,
13238,05/01/22 02:05:00 PM,-0.05,9.68,
13239,05/01/22 02:10:00 PM,-0.05,9.72,
13240,05/01/22 02:15:00 PM,-0.05,9.76,
13241,05/01/22 02:20:00 PM,-0.05,9.80,
13242,05/01/22 02:25:00 PM,-0.05,9.84,
13243,05/01/22 02:30:00 PM,-0.05,9.86,
13244,05/01/22 02:35:00 PM,-0.05,9.90,
13245,05/01/22 02:40:00 PM,-0.05,9.94,
13246,05/01/22 02:45:00 PM,-0.05,9.98,
13247,05/01/22 02:50:00 PM,-0.05,10.00,
13248,05/01/22 02:55:00 PM,-0.05,10.04,
13249,05/01/22 03:00:00 PM,-0.05,10.06,
13250,05/01/22 03:05:00 PM,-0.05,10.06,
13251,05/01/22 03:10:00 PM,-0.05,10.08,
13252,05/01/22 03:15:00 PM,-0.05,10.10,
13253,05/01/22 03:20:00 PM,-0.05,10.10,
13254,05/01/22 03:25:00 PM,-0.05,10.10,
13255,05/01/22 03:30:00 PM,-0.05,10.10,
13256,05/01/22 03:35:00 PM,-0.05,10.10,
13257,05/01/22 03:40:00 PM,-0.05,10.08,
13258,05/01/22 03:45:00 PM,-0.05,10.08,
13259,05/01/22 03:50:00 PM,-0.05,10.06,
13260,05/01/22 03:55:00 PM,-0.05,10.06,
13261,05/01/22 04:00:00 PM,-0.05,10.04,
13262,05/01/22 04:05:00 PM,-0.05,10.02,
13263,05/01/22 04:10:00 PM,-0.05,10.00,
13264,05/01/22 04:15:00 PM,-0.05,10.00,
13265,05/01/22 04:20:00 PM,-0.05,9.98,
13266,05/01/22 04:25:00 PM,-0.05,9.96,
13267,05/01/22 04:30:00 PM,-0.05,9.94,
13268,05/01/22 04:35:00 PM,-0.05,9.90,
13269,05/01/22 04:40:00 PM,-0.05,9.88,
13270,05/01/22 04:45:00 PM,-0.05,9.86,
13271,05/01/22 04:50:00 PM,-0.05,9.82,
13272,05/01/22 04:55:00 PM,-0.05,9.80,
13273,05/01/22 05:00:00 PM,-0.05,9.76,
13274,05/01/22 05:05:00 PM,-0.05,9.74,
13275,05/01/22 05:10:00 PM,-0.04,9.70,
13276,05/01/22 05:15:00 PM,-0.05,9.68,
13277,05/01/22 05:20:00 PM,-0.05,9.64,
13278,05/01/22 05:25:00 PM,-0.05,9.62,
13279,05/01/22 05:30:00 PM,-0.05,9.58,
13280,05/01/22 05:35:00 PM,-0.05,9.56,
13281,05/01/22 05:40:00 PM,-0.05,9.52,
13282,05/01/22 05:45:00 PM,-0.05,9.48,
13283,05/01/22 05:50:00 PM,-0.05,9.46,
13284,05/01/22 05:55:00 PM,-0.05,9.42,
13285,05/01/22 06:00:00 PM,-0.04,9.38,
13286,05/01/22 06:05:00 PM,-0.05,9.34,
13287,05/01/22 06:10:00 PM,-0.04,9.30,
13288,05/01/22 06:15:00 PM,-0.04,9.26,
13289,05/01/22 06:20:00 PM,-0.04,9.22,
13290,05/01/22 06:25:00 PM,-0.04,9.18,
13291,05/01/22 06:30:00 PM,-0.04,9.14,
13292,05/01/22 06:35:00 PM,-0.04,9.10,
13293,05/01/22 06:40:00 PM,-0.04,9.06,
13294,05/01/22 06:45:00 PM,-0.04,9.02,
13295,05/01/22 06:50:00 PM,-0.04,8.98,
13296,05/01/22 06:55:00 PM,-0.04,8.96,
13297,05/01/22 07:00:00 PM,-0.04,8.92,
13298,05/01/22 07:05:00 PM,-0.04,8.88,
13299,05/01/22 07:10:00 PM,-0.04,8.84,
13300,05/01/22 07:15:00 PM,-0.04,8.82,
13301,05/01/22 07:20:00 PM,-0.04,8.78,
13302,05/01/22 07:25:00 PM,-0.04,8.76,
13303,05/01/22 07:30:00 PM,-0.04,8.74,
13304,05/01/22 07:35:00 PM,-0.04,8.70,
13305,05/01/22 07:40:00 PM,-0.04,8.68,
13306,05/01/22 07:45:00 PM,-0.04,8.66,
13307,05/01/22 07:50:00 PM,-0.05,8.64,
13308,05/01/22 07:55:00 PM,-0.05,8.62,
13309,05/01/22 08:00:00 PM,-0.04,8.60,
13310,05/01/22 08:05:00 PM,-0.04,8.58,
13311,05/01/22 08:10:00 PM,-0.04,8.56,
13312,05/01/22 08:15:00 PM,-0.04,8.54,
13313,05/01/22 08:20:00 PM,-0.04,8.52,
13314,05/01/22 08:25:00 PM,-0.04,8.50,
13315,05/01/22 08:30:00 PM,-0.04,8.50,
13316,05/01/22 08:35:00 PM,-0.04,8.48,
13317,05/01/22 08:40:00 PM,-0.04,8.46,
13318,05/01/22 08:45:00 PM,-0.04,8.46,
13319,05/01/22 08:50:00 PM,-0.04,8.44,
13320,05/01/22 08:55:00 PM,-0.05,8.44,
13321,05/01/22 09:00:00 PM,-0.04,8.42,
13322,05/01/22 09:05:00 PM,-0.04,8.42,
13323,05/01/22 09:10:00 PM,-0.04,8.40,
13324,05/01/22 09:15:00 PM,-0.05,8.40,
13325,05/01/22 09:20:00 PM,-0.04,8.38,
13326,05/01/22 09:25:00 PM,-0.04,8.38,
13327,05/01/22 09:30:00 PM,-0.04,8.36,
13328,05/01/22 09:35:00 PM,-0.04,8.36,
13329,05/01/22 09:40:00 PM,-0.05,8.34,
13330,05/01/22 09:45:00 PM,-0.04,8.34,
13331,05/01/22 09:50:00 PM,-0.04,8.32,
13332,05/01/22 09:55:00 PM,-0.05,8.30,
13333,05/01/22 10:00:00 PM,-0.04,8.30,
13334,05/01/22 10:05:00 PM,-0.05,8.28,
13335,05/01/22 10:10:00 PM,-0.04,8.28,
13336,05/01/22 10:15:00 PM,-0.04,8.26,
13337,05/01/22 10:20:00 PM,-0.04,8.26,
13338,05/01/22 10:25:00 PM,-0.05,8.24,
13339,05/01/22 10:30:00 PM,-0.05,8.24,
13340,05/01/22 10:35:00 PM,-0.05,8.24,
13341,05/01/22 10:40:00 PM,-0.05,8.24,
13342,05/01/22 10:45:00 PM,-0.04,8.24,
13343,05/01/22 10:50:00 PM,-0.05,8.22,
13344,05/01/22 10:55:00 PM,-0.05,8.22,
13345,05/01/22 11:00:00 PM,-0.04,8.22,
13346,05/01/22 11:05:00 PM,-0.04,8.24,
13347,05/01/22 11:10:00 PM,-0.05,8.24,
13348,05/01/22 11:15:00 PM,-0.05,8.24,
13349,05/01/22 11:20:00 PM,-0.05,8.24,
13350,05/01/22 11:25:00 PM,-0.05,8.24,
13351,05/01/22 11:30:00 PM,-0.05,8.24,
13352,05/01/22 11:35:00 PM,-0.05,8.24,
13353,05/01/22 11:40:00 PM,-0.05,8.24,
13354,05/01/22 11:45:00 PM,-0.05,8.24,
13355,05/01/22 11:50:00 PM,-0.05,8.24,
13356,05/01/22 11:55:00 PM,-0.05,8.24,
13357,05/02/22 12:00:00 AM,-0.05,8.24,
13358,05/02/22 12:05:00 AM,-0.05,8.24,
13359,05/02/22 12:10:00 AM,-0.05,8.24,
13360,05/02/22 12:15:00 AM,-0.05,8.24,
13361,05/02/22 12:20:00 AM,-0.05,8.24,
13362,05/02/22 12:25:00 AM,-0.05,8.24,
13363,05/02/22 12:30:00 AM,-0.05,8.24,
13364,05/02/22 12:35:00 AM,-0.05,8.24,
13365,05/02/22 12:40:00 AM,-0.04,8.24,
13366,05/02/22 12:45:00 AM,-0.05,8.24,
13367,05/02/22 12:50:00 AM,-0.05,8.24,
13368,05/02/22 12:55:00 AM,-0.05,8.24,
13369,05/02/22 01:00:00 AM,-0.05,8.24,
13370,05/02/22 01:05:00 AM,-0.05,8.24,
13371,05/02/22 01:10:00 AM,-0.05,8.24,
13372,05/02/22 01:15:00 AM,-0.05,8.24,
13373,05/02/22 01:20:00 AM,-0.05,8.22,
13374,05/02/22 01:25:00 AM,-0.05,8.22,
13375,05/02/22 01:30:00 AM,-0.05,8.22,
13376,05/02/22 01:35:00 AM,-0.05,8.22,
13377,05/02/22 01:40:00 AM,-0.05,8.22,
13378,05/02/22 01:45:00 AM,-0.05,8.20,
13379,05/02/22 01:50:00 AM,-0.05,8.20,
13380,05/02/22 01:55:00 AM,-0.05,8.20,
13381,05/02/22 02:00:00 AM,-0.05,8.20,
13382,05/02/22 02:05:00 AM,-0.05,8.18,
13383,05/02/22 02:10:00 AM,-0.05,8.18,
13384,05/02/22 02:15:00 AM,-0.05,8.18,
13385,05/02/22 02:20:00 AM,-0.05,8.18,
13386,05/02/22 02:25:00 AM,-0.05,8.16,
13387,05/02/22 02:30:00 AM,-0.05,8.16,
13388,05/02/22 02:35:00 AM,-0.05,8.16,
13389,05/02/22 02:40:00 AM,-0.05,8.16,
13390,05/02/22 02:45:00 AM,-0.05,8.14,
13391,05/02/22 02:50:00 AM,-0.05,8.14,
13392,05/02/22 02:55:00 AM,-0.05,8.12,
13393,05/02/22 03:00:00 AM,-0.05,8.12,
13394,05/02/22 03:05:00 AM,-0.05,8.10,
13395,05/02/22 03:10:00 AM,-0.05,8.08,
13396,05/02/22 03:15:00 AM,-0.04,8.08,
13397,05/02/22 03:20:00 AM,-0.04,8.06,
13398,05/02/22 03:25:00 AM,-0.05,8.06,
13399,05/02/22 03:30:00 AM,-0.04,8.04,
13400,05/02/22 03:35:00 AM,-0.05,8.04,
13401,05/02/22 03:40:00 AM,-0.04,8.02,
13402,05/02/22 03:45:00 AM,-0.05,8.02,
13403,05/02/22 03:50:00 AM,-0.04,8.02,
13404,05/02/22 03:55:00 AM,-0.05,8.00,
13405,05/02/22 04:00:00 AM,-0.05,8.00,
13406,05/02/22 04:05:00 AM,-0.05,8.00,
13407,05/02/22 04:10:00 AM,-0.05,7.98,
13408,05/02/22 04:15:00 AM,-0.05,7.98,
13409,05/02/22 04:20:00 AM,-0.05,7.98,
13410,05/02/22 04:25:00 AM,-0.05,7.98,
13411,05/02/22 04:30:00 AM,-0.05,7.98,
13412,05/02/22 04:35:00 AM,-0.05,7.98,
13413,05/02/22 04:40:00 AM,-0.05,7.98,
13414,05/02/22 04:45:00 AM,-0.05,7.98,
13415,05/02/22 04:50:00 AM,-0.05,7.98,
13416,05/02/22 04:55:00 AM,-0.05,7.96,
13417,05/02/22 05:00:00 AM,-0.05,7.96,
13418,05/02/22 05:05:00 AM,-0.05,7.96,
13419,05/02/22 05:10:00 AM,-0.05,7.96,
13420,05/02/22 05:15:00 AM,-0.05,7.96,
13421,05/02/22 05:20:00 AM,-0.05,7.96,
13422,05/02/22 05:25:00 AM,-0.05,7.96,
13423,05/02/22 05:30:00 AM,-0.05,7.96,
13424,05/02/22 05:35:00 AM,-0.05,7.96,
13425,05/02/22 05:40:00 AM,-0.05,7.96,
13426,05/02/22 05:45:00 AM,-0.05,7.96,
13427,05/02/22 05:50:00 AM,-0.05,7.96,
13428,05/02/22 05:55:00 AM,-0.05,7.94,
13429,05/02/22 06:00:00 AM,-0.05,7.94,
13430,05/02/22 06:05:00 AM,-0.05,7.94,
13431,05/02/22 06:10:00 AM,-0.04,7.94,
13432,05/02/22 06:15:00 AM,-0.03,7.94,
13433,05/02/22 06:20:00 AM,-0.04,7.94,
13434,05/02/22 06:25:00 AM,-0.03,7.94,
13435,05/02/22 06:30:00 AM,-0.03,7.94,
13436,05/02/22 06:35:00 AM,-0.04,7.92,
13437,05/02/22 06:40:00 AM,-0.03,7.92,
13438,05/02/22 06:45:00 AM,-0.03,7.92,
13439,05/02/22 06:50:00 AM,-0.03,7.92,
13440,05/02/22 06:55:00 AM,-0.03,7.92,
13441,05/02/22 07:00:00 AM,-0.03,7.92,
13442,05/02/22 07:05:00 AM,-0.04,7.92,
13443,05/02/22 07:10:00 AM,-0.05,7.90,
13444,05/02/22 07:15:00 AM,-0.05,7.90,
13445,05/02/22 07:20:00 AM,-0.05,7.90,
13446,05/02/22 07:25:00 AM,-0.05,7.90,
13447,05/02/22 07:30:00 AM,-0.05,7.90,
13448,05/02/22 07:35:00 AM,-0.05,7.90,
13449,05/02/22 07:40:00 AM,-0.05,7.90,
13450,05/02/22 07:45:00 AM,-0.05,7.90,
13451,05/02/22 07:50:00 AM,-0.05,7.90,
13452,05/02/22 07:55:00 AM,-0.05,7.92,
13453,05/02/22 08:00:00 AM,-0.05,7.92,
13454,05/02/22 08:05:00 AM,-0.05,7.92,
13455,05/02/22 08:10:00 AM,-0.05,7.92,
13456,05/02/22 08:15:00 AM,-0.05,7.94,
13457,05/02/22 08:20:00 AM,-0.05,7.94,
13458,05/02/22 08:25:00 AM,-0.05,7.96,
13459,05/02/22 08:30:00 AM,-0.05,7.96,
13460,05/02/22 08:35:00 AM,-0.05,7.96,
13461,05/02/22 08:40:00 AM,-0.05,7.98,
13462,05/02/22 08:45:00 AM,-0.05,7.98,
13463,05/02/22 08:50:00 AM,-0.05,8.00,
13464,05/02/22 08:55:00 AM,-0.05,8.00,
13465,05/02/22 09:00:00 AM,-0.05,8.02,
13466,05/02/22 09:05:00 AM,-0.05,8.02,
13467,05/02/22 09:10:00 AM,-0.05,8.04,
13468,05/02/22 09:15:00 AM,-0.05,8.06,
13469,05/02/22 09:20:00 AM,-0.05,8.08,
13470,05/02/22 09:25:00 AM,-0.05,8.10,
13471,05/02/22 09:30:00 AM,-0.05,8.12,
13472,05/02/22 09:35:00 AM,-0.05,8.14,
13473,05/02/22 09:40:00 AM,-0.05,8.16,
13474,05/02/22 09:45:00 AM,-0.05,8.20,
13475,05/02/22 09:50:00 AM,-0.05,8.22,
13476,05/02/22 09:55:00 AM,-0.05,8.24,
13477,05/02/22 10:00:00 AM,-0.05,8.26,
13478,05/02/22 10:05:00 AM,-0.05,8.30,
13479,05/02/22 10:10:00 AM,-0.05,8.32,
13480,05/02/22 10:15:00 AM,-0.05,8.34,
13481,05/02/22 10:20:00 AM,-0.05,8.36,
13482,05/02/22 10:25:00 AM,-0.05,8.40,
13483,05/02/22 10:30:00 AM,-0.05,8.42,
13484,05/02/22 10:35:00 AM,-0.05,8.44,
13485,05/02/22 10:40:00 AM,-0.05,8.48,
13486,05/02/22 10:45:00 AM,-0.05,8.50,
13487,05/02/22 10:50:00 AM,-0.05,8.52,
13488,05/02/22 10:55:00 AM,-0.05,8.56,
13489,05/02/22 11:00:00 AM,-0.05,8.60,
13490,05/02/22 11:05:00 AM,-0.05,8.62,
13491,05/02/22 11:10:00 AM,-0.05,8.66,
13492,05/02/22 11:15:00 AM,-0.05,8.70,
13493,05/02/22 11:20:00 AM,-0.05,8.74,
13494,05/02/22 11:25:00 AM,-0.05,8.76,
13495,05/02/22 11:30:00 AM,-0.05,8.80,
13496,05/02/22 11:35:00 AM,-0.05,8.82,
13497,05/02/22 11:40:00 AM,-0.05,8.86,
13498,05/02/22 11:45:00 AM,-0.05,8.90,
13499,05/02/22 11:50:00 AM,-0.05,8.94,
13500,05/02/22 11:55:00 AM,-0.05,8.98,
13501,05/02/22 12:00:00 PM,-0.05,9.02,
13502,05/02/22 12:05:00 PM,-0.05,9.06,
13503,05/02/22 12:10:00 PM,-0.05,9.10,
